% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=1049903, Mon Sep 26 16:38:49 2016
283 2830 1.21824198863 269.622242313 205500.939055 2.0550296284518219e+05 205507.64431 205511.710201   
284 2840 1.08639473105 267.878850445 205500.939055 2.0550102322217770e+05 205505.713891 205510.284776   
285 2850 1.06969627563 284.294693405 205500.711183 2.0550071118251764e+05 205505.312404 205509.545972   
286 2860 1.04228250707 294.223855016 205500.711183 2.0550344898461620e+05 205505.706762 205510.933127   
287 2870 1.07300695823 297.831282247 205499.058169 2.0549905816896007e+05 205507.168445 205509.7034   
288 2880 1.05062736756 319.432789275 205499.058169 2.0550346406449671e+05 205505.30953 205510.113151   
289 2890 1.03991868056 334.008955673 205499.058169 2.0550112120133854e+05 205505.232191 205508.046572   
290 2900 1.01239382786 359.725942419 205499.049525 2.0549904952500766e+05 205502.4495 205506.534521   
291 2910 0.928368023116 367.607031443 205499.049525 2.0549987097316748e+05 205502.545694 205505.841422   
292 2920 0.897134165657 354.773231719 205499.049525 2.0550006927483238e+05 205503.975136 205505.752692   
293 2930 0.840761183345 357.306921734 205499.018247 2.0549901824694025e+05 205502.683938 205506.346334   
294 2940 0.751887343292 355.664381411 205497.864687 2.0549786468688777e+05 205500.988969 205504.873188   
295 2950 0.734429041965 361.108056774 205496.961594 2.0549696159448518e+05 205499.891821 205506.005806   
296 2960 0.673826751199 355.149149561 205496.317973 2.0549631797278798e+05 205499.361565 205501.204911   
297 2970 0.654032389562 348.183496659 205496.317973 2.0549828787973154e+05 205500.141913 205502.955654   
298 2980 0.658625181776 347.348028175 205496.317973 2.0549697162620077e+05 205500.329406 205502.384314   
299 2990 0.635670414866 352.595180203 205496.317973 2.0549781965895806e+05 205499.051739 205504.963456   
300 3000 0.593692139043 360.648012602 205496.317973 2.0549691458152133e+05 205499.329307 205501.258791   
301 3010 0.549036498783 359.602906427 205496.317973 2.0549657688226318e+05 205497.55272 205499.281696   
